month,origin_state,record_type,destination_state,weighted_transition_count,origin_mass,transition_probability,metric_name,metric_value
2020-03,occ22_09,matrix,unemployed,283172.5156,2390297.7007999998,0.11846746767368184,,
2020-03,occ22_09,summary,,,,,nilf_entry_rate,0.0831790449086977
2020-03,occ22_09,summary,,,,,occ_switch_rate,0.03361796657090271
2020-03,occ22_09,summary,,,,,retention_rate,0.7647355208467178
2020-03,occ22_09,summary,,,,,unemployment_entry_rate,0.11846746767368184
2020-03,occ22_10,matrix,nilf,186139.1318,6656041.2268,0.027965441537610398,,
2020-03,occ22_10,matrix,occ22_01,29738.8636,6656041.2268,0.00446795063111372,,
2020-03,occ22_10,matrix,occ22_02,14555.9356,6656041.2268,0.0021868758176244053,,
2020-03,occ22_10,matrix,occ22_03,4306.4769,6656041.2268,0.0006470027383034116,,
2020-03,occ22_10,matrix,occ22_05,14825.1801,6656041.2268,0.0022273269643083996,,
2020-03,occ22_10,matrix,occ22_06,21337.0245,6656041.2268,0.0032056629117752805,,
2020-03,occ22_10,matrix,occ22_07,3448.5211,6656041.2268,0.0005181039273186612,,
2020-03,occ22_10,matrix,occ22_08,11357.0682,6656041.2268,0.001706279725893479,,
2020-03,occ22_10,matrix,occ22_10,5804067.7344,6656041.2268,0.8719999676429889,,
2020-03,occ22_10,matrix,occ22_11,53913.3324,6656041.2268,0.008099909625397514,,
2020-03,occ22_10,matrix,occ22_12,4491.2746,6656041.2268,0.0006747666438597546,,
2020-03,occ22_10,matrix,occ22_13,8029.2407,6656041.2268,0.0012063087391452633,,
2020-03,occ22_10,matrix,occ22_14,11556.568,6656041.2268,0.0017362524669271026,,
2020-03,occ22_10,matrix,occ22_15,2252.795,6656041.2268,0.0003384586908700786,,
2020-03,occ22_10,matrix,occ22_16,4088.249,6656041.2268,0.0006142162977505312,,
2020-03,occ22_10,matrix,occ22_17,29915.073,6656041.2268,0.004494424235166908,,
2020-03,occ22_10,matrix,occ22_19,959.9866,6656041.2268,0.0001442278626722883,,
2020-03,occ22_10,matrix,occ22_20,1937.3637,6656041.2268,0.0002910684645701059,,
2020-03,occ22_10,matrix,occ22_21,9482.3108,6656041.2268,0.0014246171976550052,,
2020-03,occ22_10,matrix,occ22_22,8076.9421,6656041.2268,0.0012134753714383348,,
2020-03,occ22_10,matrix,unemployed,431562.1547,6656041.2268,0.06483766250761047,,
2020-03,occ22_10,summary,,,,,nilf_entry_rate,0.027965441537610398
2020-03,occ22_10,summary,,,,,occ_switch_rate,0.03519692831179025
2020-03,occ22_10,summary,,,,,retention_rate,0.8719999676429889
2020-03,occ22_10,summary,,,,,unemployment_entry_rate,0.06483766250761047
2020-03,occ22_11,matrix,nilf,231345.3669,3384355.7849000003,0.06835728321832915,,
2020-03,occ22_11,matrix,occ22_01,7979.1811,3384355.7849000003,0.0023576661577960445,,
2020-03,occ22_11,matrix,occ22_02,11001.8955,3384355.7849000003,0.003250809370896293,,
2020-03,occ22_11,matrix,occ22_06,3355.414,3384355.7849000003,0.0009914483621878262,,
2020-03,occ22_11,matrix,occ22_08,13697.6077,3384355.7849000003,0.004047330886756852,,
2020-03,occ22_11,matrix,occ22_10,28623.3683,3384355.7849000003,0.008457552964055684,,
2020-03,occ22_11,matrix,occ22_11,2693736.0675,3384355.7849000003,0.7959376137457703,,
2020-03,occ22_11,matrix,occ22_12,5037.6138,3384355.7849000003,0.0014885000632842299,,
2020-03,occ22_11,matrix,occ22_13,791.0452,3384355.7849000003,0.0002337358275183156,,
2020-03,occ22_11,matrix,occ22_14,7499.1916,3384355.7849000003,0.0022158402002115693,,
2020-03,occ22_11,matrix,occ22_15,9580.9134,3384355.7849000003,0.002830941546614932,,
2020-03,occ22_11,matrix,occ22_16,17867.3451,3384355.7849000003,0.005279393254018634,,
2020-03,occ22_11,matrix,occ22_17,9551.376,3384355.7849000003,0.0028222139181156513,,
2020-03,occ22_11,matrix,occ22_19,7794.6295,3384355.7849000003,0.0023031353661980055,,
2020-03,occ22_11,matrix,occ22_21,480.8338,3384355.7849000003,0.00014207542899163822,,
2020-03,occ22_11,matrix,occ22_22,5031.22,3384355.7849000003,0.0014866108411083208,,
2020-03,occ22_11,matrix,unemployed,330982.7155,3384355.7849000003,0.09779784884814637,,
2020-03,occ22_11,summary,,,,,nilf_entry_rate,0.06835728321832915
2020-03,occ22_11,summary,,,,,occ_switch_rate,0.037907254187753994
2020-03,occ22_11,summary,,,,,retention_rate,0.7959376137457703
2020-03,occ22_11,summary,,,,,unemployment_entry_rate,0.09779784884814637
2020-03,occ22_12,matrix,nilf,116670.9234,2037698.9809,0.05725621129204737,,
2020-03,occ22_12,matrix,occ22_01,17508.769099999998,2037698.9809,0.008592421777757781,,
2020-03,occ22_12,matrix,occ22_02,13516.2782,2037698.9809,0.006633108386809029,,
2020-03,occ22_12,matrix,occ22_03,3497.8697,2037698.9809,0.0017165782251385726,,
2020-03,occ22_12,matrix,occ22_04,5269.0226,2037698.9809,0.0025857708372964915,,
2020-03,occ22_12,matrix,occ22_10,10988.562,2037698.9809,0.0053926326228747636,,
2020-03,occ22_12,matrix,occ22_11,3347.6099,2037698.9809,0.0016428382854279317,,
2020-03,occ22_12,matrix,occ22_12,1687793.8868,2037698.9809,0.8282842081289868,,
2020-03,occ22_12,matrix,occ22_13,13886.9954,2037698.9809,0.006815037711736237,,
2020-03,occ22_12,matrix,occ22_16,8881.929,2037698.9809,0.0043588032792150075,,
2020-03,occ22_12,matrix,occ22_17,21876.4439,2037698.9809,0.010735856524960192,,
2020-03,occ22_12,matrix,occ22_19,4945.2583,2037698.9809,0.002426883630189482,,
2020-03,occ22_12,matrix,occ22_22,10046.9126,2037698.9809,0.004930518537906189,,
2020-03,occ22_12,matrix,unemployed,119468.52,2037698.9809,0.0586291307596541,,
2020-03,occ22_12,summary,,,,,nilf_entry_rate,0.05725621129204737
2020-03,occ22_12,summary,,,,,occ_switch_rate,0.05583044981931167
2020-03,occ22_12,summary,,,,,retention_rate,0.8282842081289868
2020-03,occ22_12,summary,,,,,unemployment_entry_rate,0.0586291307596541
2020-03,occ22_13,matrix,nilf,839107.0993,5246264.9608,0.1599437133979686,,
2020-03,occ22_13,matrix,occ22_01,30007.5017,5246264.9608,0.005719783869898972,,
2020-03,occ22_13,matrix,occ22_03,4617.515,5246264.9608,0.0008801528391154454,,
2020-03,occ22_13,matrix,occ22_08,6442.653,5246264.9608,0.0012280456759502982,,
2020-03,occ22_13,matrix,occ22_10,5258.9485,5246264.9608,0.0010024176322192592,,
2020-03,occ22_13,matrix,occ22_11,22320.7321,5246264.9608,0.004254594891180702,,
2020-03,occ22_13,matrix,occ22_12,2026.8987,5246264.9608,0.000386350806744408,,
2020-03,occ22_13,matrix,occ22_13,2587704.7438,5246264.9608,0.49324705540709146,,
2020-03,occ22_13,matrix,occ22_14,12484.0867,5246264.9608,0.0023796142195029947,,
2020-03,occ22_13,matrix,occ22_15,2344.6253,5246264.9608,0.000446913245426794,,
2020-03,occ22_13,matrix,occ22_16,33400.9786,5246264.9608,0.006366620605244213,,
2020-03,occ22_13,matrix,occ22_17,62296.528900000005,5246264.9608,0.011874453418856765,,
2020-03,occ22_13,matrix,occ22_18,6853.5801,5246264.9608,0.001306373229566145,,
2020-03,occ22_13,matrix,occ22_19,10456.1936,5246264.9608,0.0019930738683860798,,
2020-03,occ22_13,matrix,occ22_20,20334.9249,5246264.9608,0.003876076609157602,,
2020-03,occ22_13,matrix,occ22_21,18587.3177,5246264.9608,0.003542962057556016,,
2020-03,occ22_13,matrix,occ22_22,57514.5106,5246264.9608,0.01096294430985614,,
2020-03,occ22_13,matrix,unemployed,1524506.1223,5246264.9608,0.2905888539162782,,
2020-03,occ22_13,summary,,,,,nilf_entry_rate,0.1599437133979686
2020-03,occ22_13,summary,,,,,occ_switch_rate,0.05622037727866183
2020-03,occ22_13,summary,,,,,retention_rate,0.49324705540709146
2020-03,occ22_13,summary,,,,,unemployment_entry_rate,0.2905888539162782
2020-03,occ22_14,matrix,nilf,440194.205,3637743.2411,0.12100749718303146,,
2020-03,occ22_14,matrix,occ22_01,14618.8787,3637743.2411,0.004018666995194379,,
2020-03,occ22_14,matrix,occ22_02,762.5207,3637743.2411,0.0002096136668978938,,
2020-03,occ22_14,matrix,occ22_03,15863.0464,3637743.2411,0.0043606833546622845,,
2020-03,occ22_14,matrix,occ22_04,2438.223,3637743.2411,0.0006702570353103637,,
2020-03,occ22_14,matrix,occ22_08,5976.9014,3637743.2411,0.0016430245357813302,,
2020-03,occ22_14,matrix,occ22_10,4460.1489,3637743.2411,0.001226075785010961,,
2020-03,occ22_14,matrix,occ22_11,4011.6975,3637743.2411,0.0011027984203709005,,
2020-03,occ22_14,matrix,occ22_14,2470050.4951,3637743.2411,0.6790062770766342,,
2020-03,occ22_14,matrix,occ22_16,14232.3096,3637743.2411,0.00391240080916111,,
2020-03,occ22_14,matrix,occ22_17,20507.0768,3637743.2411,0.005637307374612552,,
2020-03,occ22_14,matrix,occ22_18,493.1272,3637743.2411,0.00013555855026504992,,
2020-03,occ22_14,matrix,occ22_19,12829.403300000002,3637743.2411,0.0035267478900244146,,
2020-03,occ22_14,matrix,occ22_20,13815.2167,3637743.2411,0.003797743761547745,,
2020-03,occ22_14,matrix,occ22_21,16122.696900000004,3637743.2411,0.004432060162422221,,
2020-03,occ22_14,matrix,occ22_22,14946.5053,3637743.2411,0.004108730141020177,,
2020-03,occ22_14,matrix,unemployed,586420.7886,3637743.2411,0.1612045572580529,,
2020-03,occ22_14,summary,,,,,nilf_entry_rate,0.12100749718303146
2020-03,occ22_14,summary,,,,,occ_switch_rate,0.03878166848228139
2020-03,occ22_14,summary,,,,,retention_rate,0.6790062770766342
2020-03,occ22_14,summary,,,,,unemployment_entry_rate,0.1612045572580529
2020-03,occ22_15,matrix,nilf,350205.6093,2714163.5941999997,0.1290289244349043,,
2020-03,occ22_15,matrix,occ22_01,4162.3553,2714163.5941999997,0.001533568318761145,,
2020-03,occ22_15,matrix,occ22_02,19395.719,2714163.5941999997,0.007146112725646846,,
2020-03,occ22_15,matrix,occ22_03,1834.2017,2714163.5941999997,0.0006757889258847831,,
2020-03,occ22_15,matrix,occ22_08,4740.4967,2714163.5941999997,0.0017465773655391107,,
2020-03,occ22_15,matrix,occ22_09,1772.5442,2714163.5941999997,0.0006530719827602941,,
2020-03,occ22_15,matrix,occ22_10,19834.1196,2714163.5941999997,0.007307636003365565,,
2020-03,occ22_15,matrix,occ22_11,9528.964,2714163.5941999997,0.0035108289052151495,,
2020-03,occ22_15,matrix,occ22_13,2801.7313,2714163.5941999997,0.0010322632379224034,,
2020-03,occ22_15,matrix,occ22_14,14080.4252,2714163.5941999997,0.005187758479293216,,
2020-03,occ22_15,matrix,occ22_15,1435269.7517,2714163.5941999997,0.5288073846274716,,
2020-03,occ22_15,matrix,occ22_16,8345.1381,2714163.5941999997,0.0030746628971934655,,
2020-03,occ22_15,matrix,occ22_17,12468.8099,2714163.5941999997,0.004593978758924141,,
2020-03,occ22_15,matrix,occ22_18,6599.6551,2714163.5941999997,0.0024315612788053955,,
2020-03,occ22_15,matrix,occ22_19,5005.1192,2714163.5941999997,0.0018440742520810579,,
2020-03,occ22_15,matrix,occ22_20,2052.8745,2714163.5941999997,0.0007563562138947211,,
2020-03,occ22_15,matrix,occ22_21,4696.6597,2714163.5941999997,0.0017304261651863847,,
2020-03,occ22_15,matrix,occ22_22,1131.7085,2714163.5941999997,0.0004169639967238494,,
2020-03,occ22_15,matrix,unemployed,810237.7112,2714163.5941999997,0.2985220614304267,,
2020-03,occ22_15,summary,,,,,nilf_entry_rate,0.1290289244349043
2020-03,occ22_15,summary,,,,,occ_switch_rate,0.04364162950719752
2020-03,occ22_15,summary,,,,,retention_rate,0.5288073846274716
2020-03,occ22_15,summary,,,,,unemployment_entry_rate,0.2985220614304267
2020-03,occ22_16,matrix,nilf,689404.0649,9739447.2892,0.0707847215995999,,
2020-03,occ22_16,matrix,occ22_01,75699.2763,9739447.2892,0.007772440678840405,,
2020-03,occ22_16,matrix,occ22_02,38035.7555,9739447.2892,0.0039053299813201475,,
2020-03,occ22_16,matrix,occ22_03,6690.9965,9739447.2892,0.0006869996110990401,,
2020-03,occ22_16,matrix,occ22_04,4007.8666,9739447.2892,0.0004115086288771533,,
2020-03,occ22_16,matrix,occ22_05,3815.1011,9739447.2892,0.0003917163866403935,,
2020-03,occ22_16,matrix,occ22_06,19974.4361,9739447.2892,0.0020508798401886216,,
2020-03,occ22_16,matrix,occ22_08,12699.9957,9739447.2892,0.0013039749918953747,,
2020-03,occ22_16,matrix,occ22_09,3749.6588,9739447.2892,0.00038499708337227397,,
2020-03,occ22_16,matrix,occ22_10,19730.5875,9739447.2892,0.002025842628860377,,
2020-03,occ22_16,matrix,occ22_11,17067.245199999998,9739447.2892,0.0017523833430389563,,
2020-03,occ22_16,matrix,occ22_12,7987.205899999999,9739447.2892,0.0008200882106376766,,
2020-03,occ22_16,matrix,occ22_13,13490.0433,9739447.2892,0.0013850933117076374,,
2020-03,occ22_16,matrix,occ22_14,17522.194799999997,9739447.2892,0.0017990953983015264,,
2020-03,occ22_16,matrix,occ22_16,7383167.2708,9739447.2892,0.7580684048659659,,
2020-03,occ22_16,matrix,occ22_17,56531.4834,9739447.2892,0.005804383115527237,,
2020-03,occ22_16,matrix,occ22_18,1541.0666,9739447.2892,0.0001582293691048441,,
2020-03,occ22_16,matrix,occ22_19,11452.9374,9739447.2892,0.0011759329929019768,,
2020-03,occ22_16,matrix,occ22_20,30409.4429,9739447.2892,0.003122296573617766,,
2020-03,occ22_16,matrix,occ22_21,25777.3882,9739447.2892,0.0026466992874004617,,
2020-03,occ22_16,matrix,occ22_22,41272.8576,9739447.2892,0.0042377001871314775,,
2020-03,occ22_16,matrix,unemployed,1259420.4141,9739447.2892,0.1293112819139708,,
2020-03,occ22_16,summary,,,,,nilf_entry_rate,0.0707847215995999
2020-03,occ22_16,summary,,,,,occ_switch_rate,0.04183559162046334
2020-03,occ22_16,summary,,,,,retention_rate,0.7580684048659659
2020-03,occ22_16,summary,,,,,unemployment_entry_rate,0.1293112819139708
2020-03,occ22_17,matrix,nilf,748664.8995,11402801.130199999,0.06565622700523839,,
2020-03,occ22_17,matrix,occ22_01,97778.8018,11402801.130199999,0.00857498089140883,,
2020-03,occ22_17,matrix,occ22_02,37325.2917,11402801.130199999,0.0032733440909659484,,
2020-03,occ22_17,matrix,occ22_03,40923.3446,11402801.130199999,0.0035888852337883598,,
2020-03,occ22_17,matrix,occ22_04,12739.8588,11402801.130199999,0.0011172569489315079,,
2020-03,occ22_17,matrix,occ22_05,13914.6894,11402801.130199999,0.0012202869488925256,,
2020-03,occ22_17,matrix,occ22_06,19336.8291,11402801.130199999,0.0016957963994291675,,
2020-03,occ22_17,matrix,occ22_07,2688.4756,11402801.130199999,0.00023577326038596325,,
2020-03,occ22_17,matrix,occ22_08,21764.0652,11402801.130199999,0.0019086595435185206,,
2020-03,occ22_17,matrix,occ22_09,16344.9509,11402801.130199999,0.0014334154137539815,,
2020-03,occ22_17,matrix,occ22_10,74015.32920000001,11402801.130199999,0.006490977818070727,,
2020-03,occ22_17,matrix,occ22_11,21025.2388,11402801.130199999,0.0018438661307803785,,
2020-03,occ22_17,matrix,occ22_12,6122.5046,11402801.130199999,0.0005369298762726571,,
2020-03,occ22_17,matrix,occ22_13,15583.1125,11402801.130199999,0.0013666039003985225,,
2020-03,occ22_17,matrix,occ22_14,14754.8331,11402801.130199999,0.0012939656608517217,,
2020-03,occ22_17,matrix,occ22_15,3628.1091,11402801.130199999,0.00031817700392853957,,
2020-03,occ22_17,matrix,occ22_16,60741.8517,11402801.130199999,0.005326923709923074,,
2020-03,occ22_17,matrix,occ22_17,8992661.7786,11402801.130199999,0.788636202273421,,
2020-03,occ22_17,matrix,occ22_18,678.1254,11402801.130199999,5.9470071630382464e-05,,
2020-03,occ22_17,matrix,occ22_19,28167.5855,11402801.130199999,0.0024702338643264542,,
2020-03,occ22_17,matrix,occ22_20,4083.3176,11402801.130199999,0.0003580977650469978,,
2020-03,occ22_17,matrix,occ22_21,2422.5064,11402801.130199999,0.0002124483600423461,,
2020-03,occ22_17,matrix,occ22_22,61393.1154,11402801.130199999,0.005384038070908916,,
2020-03,occ22_17,matrix,unemployed,1106042.5157,11402801.130199999,0.0969974397580852,,
2020-03,occ22_17,summary,,,,,nilf_entry_rate,0.06565622700523839
2020-03,occ22_17,summary,,,,,occ_switch_rate,0.04871013096325552
2020-03,occ22_17,summary,,,,,retention_rate,0.788636202273421
2020-03,occ22_17,summary,,,,,unemployment_entry_rate,0.0969974397580852
2020-03,occ22_18,matrix,nilf,49574.1122,716698.21,0.06917013536283285,,
2020-03,occ22_18,matrix,occ22_01,3866.3582,716698.21,0.005394680977367029,,
2020-03,occ22_18,matrix,occ22_14,7866.6301,716698.21,0.010976210056391798,,
2020-03,occ22_18,matrix,occ22_18,592581.7957,716698.21,0.8268219278795186,,
2020-03,occ22_18,matrix,occ22_22,4822.2348,716698.21,0.006728403577288131,,
2020-03,occ22_18,matrix,unemployed,57987.079,716698.21,0.0809086421466017,,
2020-03,occ22_18,summary,,,,,nilf_entry_rate,0.06917013536283285
2020-03,occ22_18,summary,,,,,occ_switch_rate,0.02309929461104696
2020-03,occ22_18,summary,,,,,retention_rate,0.8268219278795186
2020-03,occ22_18,summary,,,,,unemployment_entry_rate,0.0809086421466017
2020-03,occ22_19,matrix,nilf,344933.2499,5301304.3275,0.06506573261804503,,
2020-03,occ22_19,matrix,occ22_01,49067.0156,5301304.3275,0.009255649660682493,,
2020-03,occ22_19,matrix,occ22_02,3525.1264,5301304.3275,0.0006649545436797036,,
2020-03,occ22_19,matrix,occ22_03,5210.896199999999,5301304.3275,0.000982946059702512,,
2020-03,occ22_19,matrix,occ22_04,5135.6992,5301304.3275,0.0009687614373238414,,
2020-03,occ22_19,matrix,occ22_11,8778.438600000001,5301304.3275,0.0016559016531955554,,
2020-03,occ22_19,matrix,occ22_12,12346.1823,5301304.3275,0.0023288952184758347,,
2020-03,occ22_19,matrix,occ22_13,6881.4007,5301304.3275,0.001298058039094908,,
2020-03,occ22_19,matrix,occ22_14,18038.7261,5301304.3275,0.003402695824577711,,
2020-03,occ22_19,matrix,occ22_16,11749.6096,5301304.3275,0.0022163620260489563,,
2020-03,occ22_19,matrix,occ22_17,13853.0543,5301304.3275,0.0026131407374857976,,
2020-03,occ22_19,matrix,occ22_18,13987.9265,5301304.3275,0.0026385820612936694,,
2020-03,occ22_19,matrix,occ22_19,4001878.2788,5301304.3275,0.7548855963693022,,
2020-03,occ22_19,matrix,occ22_20,34937.7076,5301304.3275,0.006590398407947276,,
2020-03,occ22_19,matrix,occ22_21,35052.6979,5301304.3275,0.006612089352834838,,
2020-03,occ22_19,matrix,occ22_22,15385.6968,5301304.3275,0.0029022474186566117,,
2020-03,occ22_19,matrix,unemployed,720542.621,5301304.3275,0.1359179885716531,,
2020-03,occ22_19,summary,,,,,nilf_entry_rate,0.06506573261804503
2020-03,occ22_19,summary,,,,,occ_switch_rate,0.044130682440999706
2020-03,occ22_19,summary,,,,,retention_rate,0.7548855963693022
2020-03,occ22_19,summary,,,,,unemployment_entry_rate,0.1359179885716531
2020-03,occ22_20,matrix,nilf,159240.0177,3274105.5077,0.048636190045037136,,
2020-03,occ22_20,matrix,occ22_01,10026.0264,3274105.5077,0.0030622184827034187,,
2020-03,occ22_20,matrix,occ22_02,4051.3535,3274105.5077,0.0012373924696293624,,
2020-03,occ22_20,matrix,occ22_03,14369.4623,3274105.5077,0.004388820783632684,,
2020-03,occ22_20,matrix,occ22_09,7232.436,3274105.5077,0.0022089807377895575,,
2020-03,occ22_20,matrix,occ22_10,9777.004,3274105.5077,0.0029861603350920017,,
2020-03,occ22_20,matrix,occ22_12,8446.9683,3274105.5077,0.0025799316118966012,,
2020-03,occ22_20,matrix,occ22_14,10115.1235,3274105.5077,0.0030894311365994103,,
2020-03,occ22_20,matrix,occ22_15,2430.9469,3274105.5077,0.0007424766533280402,,
2020-03,occ22_20,matrix,occ22_16,21252.4434,3274105.5077,0.006491068583470744,,
2020-03,occ22_20,matrix,occ22_17,15516.8188,3274105.5077,0.004739254359246439,,
2020-03,occ22_20,matrix,occ22_18,4340.5228,3274105.5077,0.0013257125617338883,,
2020-03,occ22_20,matrix,occ22_19,22280.9259,3274105.5077,0.006805194837979411,,
2020-03,occ22_20,matrix,occ22_20,2674832.0718,3274105.5077,0.816965753091757,,
2020-03,occ22_20,matrix,occ22_21,20724.5218,3274105.5077,0.006329827108888315,,
2020-03,occ22_20,matrix,occ22_22,20377.849,3274105.5077,0.006223943899204112,,
2020-03,occ22_20,matrix,unemployed,269091.0156,3274105.5077,0.08218764330201184,,
2020-03,occ22_20,summary,,,,,nilf_entry_rate,0.048636190045037136
2020-03,occ22_20,summary,,,,,occ_switch_rate,0.05221041356119398
2020-03,occ22_20,summary,,,,,retention_rate,0.816965753091757
2020-03,occ22_20,summary,,,,,unemployment_entry_rate,0.08218764330201184
2020-03,occ22_21,matrix,nilf,390439.3113,5386862.323100001,0.07247991277328808,,
2020-03,occ22_21,matrix,occ22_01,19395.5337,5386862.323100001,0.003600525229098183,,
2020-03,occ22_21,matrix,occ22_02,12876.0523,5386862.323100001,0.002390269423590942,,
2020-03,occ22_21,matrix,occ22_04,7421.9022,5386862.323100001,0.001377778334555409,,
2020-03,occ22_21,matrix,occ22_05,4364.2155,5386862.323100001,0.0008101590941512139,,
2020-03,occ22_21,matrix,occ22_08,2147.4072,5386862.323100001,0.00039863784726620275,,
2020-03,occ22_21,matrix,occ22_09,803.9317,5386862.323100001,0.00014923932556296668,,
2020-03,occ22_21,matrix,occ22_11,2547.9886,5386862.323100001,0.0004730005051500366,,
2020-03,occ22_21,matrix,occ22_12,8391.167,5386862.323100001,0.0015577095713058986,,
2020-03,occ22_21,matrix,occ22_13,11116.2606,5386862.323100001,0.002063587285743527,,
2020-03,occ22_21,matrix,occ22_14,10225.7098,5386862.323100001,0.0018982682657676256,,
2020-03,occ22_21,matrix,occ22_15,2378.9436,5386862.323100001,0.0004416195286444557,,
2020-03,occ22_21,matrix,occ22_16,32304.7602,5386862.323100001,0.005996953005735896,,
2020-03,occ22_21,matrix,occ22_17,23813.9131,5386862.323100001,0.004420739137490284,,
2020-03,occ22_21,matrix,occ22_18,7156.830400000001,5386862.323100001,0.0013285712481104267,,
2020-03,occ22_21,matrix,occ22_19,39283.0426,5386862.323100001,0.007292379170625178,,
2020-03,occ22_21,matrix,occ22_20,14711.9042,5386862.323100001,0.002731071135215811,,
2020-03,occ22_21,matrix,occ22_21,3930379.4349,5386862.323100001,0.729623145935196,,
2020-03,occ22_21,matrix,occ22_22,65857.0944,5386862.323100001,0.012225501683529372,,
2020-03,occ22_21,matrix,unemployed,801246.9198,5386862.323100001,0.14874093149997253,,
2020-03,occ22_21,summary,,,,,nilf_entry_rate,0.07247991277328808
2020-03,occ22_21,summary,,,,,occ_switch_rate,0.04915600979154343
2020-03,occ22_21,summary,,,,,retention_rate,0.729623145935196
2020-03,occ22_21,summary,,,,,unemployment_entry_rate,0.14874093149997253
2020-03,occ22_22,matrix,nilf,576537.2001,7438859.964699999,0.07750343504728834,,
2020-03,occ22_22,matrix,occ22_01,36705.2862,7438859.964699999,0.004934262289407176,,
2020-03,occ22_22,matrix,occ22_02,12998.7512,7438859.964699999,0.001747411735357788,,
2020-03,occ22_22,matrix,occ22_05,5405.5337,7438859.964699999,0.0007266615752482442,,
2020-03,occ22_22,matrix,occ22_08,8306.9252,7438859.964699999,0.0011166933158332426,,
2020-03,occ22_22,matrix,occ22_09,4990.1419000000005,7438859.964699999,0.0006708207875507772,,
2020-03,occ22_22,matrix,occ22_11,19149.909,7438859.964699999,0.002574306962474497,,
2020-03,occ22_22,matrix,occ22_12,3653.4272,7438859.964699999,0.0004911272987173834,,
2020-03,occ22_22,matrix,occ22_13,6976.9925,7438859.964699999,0.0009379115258397493,,
2020-03,occ22_22,matrix,occ22_14,22033.7688,7438859.964699999,0.0029619819306396363,,
2020-03,occ22_22,matrix,occ22_15,7040.8001,7438859.964699999,0.000946489130513421,,
2020-03,occ22_22,matrix,occ22_16,62775.2277,7438859.964699999,0.008438823690443225,,
2020-03,occ22_22,matrix,occ22_17,101323.8626,7438859.964699999,0.013620885872407501,,
2020-03,occ22_22,matrix,occ22_18,10772.7618,7438859.964699999,0.0014481737593019003,,
2020-03,occ22_22,matrix,occ22_19,22913.8886,7438859.964699999,0.0030802957319716246,,
2020-03,occ22_22,matrix,occ22_20,11788.3184,7438859.964699999,0.0015846942214182962,,
2020-03,occ22_22,matrix,occ22_21,28929.6175,7438859.964699999,0.003888985360294613,,
2020-03,occ22_22,matrix,occ22_22,5451761.1482,7438859.964699999,0.7328758941653047,,
2020-03,occ22_22,matrix,unemployed,1044796.404,7438859.964699999,0.14045114559998784,,
2020-03,occ22_22,summary,,,,,nilf_entry_rate,0.07750343504728834
2020-03,occ22_22,summary,,,,,occ_switch_rate,0.04916952518741907
2020-03,occ22_22,summary,,,,,retention_rate,0.7328758941653047
2020-03,occ22_22,summary,,,,,unemployment_entry_rate,0.14045114559998784
2020-03,unemployed,matrix,nilf,1891665.4972,5032518.405,0.37588844092861295,,
2020-03,unemployed,matrix,occ22_01,49283.5897,5032518.405,0.009793027214969519,,
2020-03,unemployed,matrix,occ22_02,30743.4747,5032518.405,0.006108964185695809,,
2020-03,unemployed,matrix,occ22_03,21567.1475,5032518.405,0.004285557600459486,,
2020-03,unemployed,matrix,occ22_04,16434.6571,5032518.405,0.003265692398396703,,
2020-03,unemployed,matrix,occ22_05,4123.377399999999,5032518.405,0.000819346710367371,,
2020-03,unemployed,matrix,occ22_06,7318.4202,5032518.405,0.001454226216585491,,
2020-03,unemployed,matrix,occ22_08,69727.5629,5032518.405,0.01385540146872051,,
2020-03,unemployed,matrix,occ22_09,15531.1724,5032518.405,0.0030861630599441393,,
2020-03,unemployed,matrix,occ22_10,20666.024,5032518.405,0.004106497450554282,,
2020-03,unemployed,matrix,occ22_11,21270.85,5032518.405,0.00422668101498975,,
2020-03,unemployed,matrix,occ22_12,16495.3851,5032518.405,0.003277759517702151,,
2020-03,unemployed,matrix,occ22_13,91305.0076,5032518.405,0.01814300520178624,,
2020-03,unemployed,matrix,occ22_14,62611.0893,5032518.405,0.01244130359022502,,
2020-03,unemployed,matrix,occ22_15,23100.2755,5032518.405,0.004590201891174206,,
2020-03,unemployed,matrix,occ22_16,92816.8344,5032518.405,0.018443416780708228,,
2020-03,unemployed,matrix,occ22_17,102185.0907,5032518.405,0.020304961149963247,,
2020-03,unemployed,matrix,occ22_18,19393.9833,5032518.405,0.003853733208552468,,
2020-03,unemployed,matrix,occ22_19,127658.8677,5032518.405,0.025366795990883217,,
2020-03,unemployed,matrix,occ22_20,18586.8487,5032518.405,0.0036933493738509236,,
2020-03,unemployed,matrix,occ22_21,39479.6322,5032518.405,0.007844905676008153,,
2020-03,unemployed,matrix,occ22_22,208032.8393,5032518.405,0.04133772051251941,,
2020-03,unemployed,matrix,unemployed,2082520.7781,5032518.405,0.41381284885733066,,
2020-03,unemployed,summary,,,,,nilf_entry_rate,0.37588844092861295
2020-03,unemployed,summary,,,,,occ_switch_rate,
2020-03,unemployed,summary,,,,,retention_rate,0.41381284885733066
2020-03,unemployed,summary,,,,,unemployment_entry_rate,0.41381284885733066
2020-04,nilf,matrix,nilf,66434618.4604,72754517.4507,0.9131339302115158,,
2020-04,nilf,matrix,occ22_01,244090.3601,72754517.4507,0.003354985623613005,,
2020-04,nilf,matrix,occ22_02,92336.9674,72754517.4507,0.0012691578562467887,,
