acs_year,puma,population_weight_sum,high_ai_tercile_share,middle_ai_tercile_share,low_ai_tercile_share,occ22_share_sum_check,occ22_share_1,occ22_share_2,occ22_share_3,occ22_share_4,occ22_share_5,occ22_share_6,occ22_share_7,occ22_share_8,occ22_share_9,occ22_share_10,occ22_share_11,occ22_share_12,occ22_share_13,occ22_share_14,occ22_share_15,occ22_share_16,occ22_share_17,occ22_share_18,occ22_share_19,occ22_share_20,occ22_share_21,occ22_share_22
2024,00111,119293.0,0.5052266268766817,0.29216299363751436,0.20261037948580385,1.0,0.1818966745743673,0.07887302691691885,0.0635074983444125,0.03125078588014385,0.0294736489148567,0.03467093626616818,0.022038174913867538,0.052023169842321006,0.05547685111448283,0.07236803500624513,0.0377138641831457,0.025818782325869916,0.03752944430938949,0.014745207178962723,0.012892625719866211,0.07869698976469701,0.09037412086207908,0.006865448936651773,0.014359601988381548,0.010679587234791647,0.011224464134525915,0.03752106158785511
2024,00112,133211.0,0.5349107806412383,0.247839893101921,0.21724932625684065,1.0,0.17644188542988193,0.12123623424491971,0.05431233156421016,0.022543183370742657,0.015314050641463543,0.018632094947113976,0.027610332480050445,0.06028030718183934,0.05133960408674959,0.10023196282589275,0.015794491445901615,0.017220800084077142,0.029719767887036355,0.009623829863900129,0.02975730232488308,0.11133464954095383,0.08394952368798372,0.0,0.01701811411970483,0.011665703282761935,0.006178168469570831,0.019795662520362432
2024,00113,111523.0,0.34353451754346637,0.2807761627646315,0.3756893196919021,1.0,0.12049532383454534,0.06636299238722057,0.04627744949472306,0.017592783551375054,0.007460344502927647,0.022802471239116596,0.0241833523129758,0.05216861095917434,0.02704374882311272,0.04793630013539808,0.03410058911614645,0.013225971324300817,0.04834877110551187,0.03806389713332676,0.016678174008948828,0.12844884014956556,0.09365781049648951,0.005102086565103163,0.044089560001076014,0.02666714489387839,0.024335787236713504,0.09495799072836993
2024,00114,164539.0,0.4592467439330493,0.276688201581388,0.26406505448556267,1.0,0.13997897155081773,0.0874200037681036,0.06231957165170567,0.03917004479181228,0.022395906137754575,0.011121983238016518,0.019849397407301614,0.03799707060332201,0.030296768547274505,0.0651881924650083,0.0344173721731626,0.022924656160545523,0.04258564838731243,0.02286995788232577,0.021156078498106832,0.0754289256650399,0.10802302189754405,0.007840086544831317,0.02773202705741496,0.020183664663088994,0.03464832045897933,0.06645233045053149
2024,00115,117067.0,0.3637318800345102,0.3044581308139783,0.33180998915151155,1.0,0.11577985256306218,0.06935344717127799,0.05167126517293516,0.01961270041941794,0.02612179350286588,0.029735108954701155,0.011403726071395013,0.03645775496083439,0.01506829422467476,0.04890361929493367,0.02650618876369942,0.02088547583862233,0.03907164273450246,0.03570604867298214,0.02878693397797842,0.0973545063937745,0.12892617048356925,0.0013325702375562712,0.06728625487968429,0.03468953676100011,0.03307507666549924,0.062272032255033444
2024,00116,123494.0,0.3945940693474987,0.2921275527555995,0.3132783778969019,1.0,0.12395743922781674,0.07877305780037896,0.0459212593324372,0.02990428684794403,0.029345555249647756,0.022422141966411322,0.02050302038965456,0.03052779892140509,0.02319950766838875,0.0486096490517758,0.051184672939576015,0.01757980144784362,0.06276418287528139,0.043589162226504934,0.014057363110758418,0.07034349846956127,0.08386642266021022,0.0,0.052188770304630185,0.036738626977828884,0.044188381621779196,0.07033540091016567
2024,00117,117230.0,0.4502687025505417,0.28271773436833575,0.26701356308112256,1.0,0.1197645653842873,0.07074980806960676,0.09082999232278427,0.04706986266314083,0.014458756291051778,0.01881770877761665,0.011643777190139043,0.03947794933037618,0.018826239017316386,0.08454320566407916,0.02076260342915636,0.011208734965452528,0.04916830162927578,0.021419431886035997,0.018229122238334897,0.08206943615115585,0.12925019193039325,0.004111575535272541,0.033634735136057324,0.021189115414143138,0.034393926469333785,0.05838096050499019
2024,00118,132072.0,0.4448255497001635,0.2506965897389303,0.3044778605609062,1.0,0.12821037010115693,0.05951299291295657,0.0852035253498092,0.04296898661336241,0.017831182991095765,0.016051850505784723,0.019368223393300625,0.042756981040644494,0.015786843539887335,0.0699542673693137,0.028363316978617725,0.021776000969168333,0.06703161911684535,0.03594251620328306,0.01920921921376219,0.06848537161548246,0.0947967775152947,0.0011357441395602398,0.035192925071173296,0.02134441819613544,0.03159640196256587,0.07748046520079957
2024,00119,119794.0,0.4559243367781358,0.25810140741606424,0.28597425580579994,1.0,0.13691002888291567,0.08421122927692538,0.0934353974322587,0.05631333789672271,0.015969080254436784,0.022572082074227423,0.010092325158188224,0.05740688181378032,0.013197655976092291,0.04789889309982136,0.021478538157169807,0.011094044776866955,0.03980165951550161,0.03405011937158789,0.023298328797769503,0.071097049935723,0.09635707965340501,0.00025042990466968295,0.04232265388917642,0.011770205519475099,0.03531896422191429,0.07515401439137186
2024,00120,112940.0,0.5273773685142553,0.2599167699663538,0.21270586151939083,1.0,0.1671241367097574,0.0788825925270055,0.1095006197981229,0.05110678236231628,0.02577474765362139,0.012688153001593767,0.01232512838675403,0.08191960332920134,0.02424296086417567,0.06828404462546485,0.014308482380024792,0.014379316451213034,0.024632548255710998,0.018894988489463433,0.015016823091907208,0.07823623162741279,0.07811227200283337,0.0,0.033336284752966176,0.026545068177793518,0.02210023021073136,0.04258898530193023
2024,00121,145755.0,0.4117663201948475,0.30125896195670815,0.2869747178484443,1.0,0.1110699461424994,0.06638537271448663,0.1132242461665123,0.05029673081540942,0.010771500120064491,0.016068059414771362,0.010243216356214195,0.047490652121711094,0.011546773695585056,0.040341669239477206,0.03828342080889163,0.00943363864018387,0.04095228294055092,0.0235806661864087,0.01584165208740695,0.05579911495317485,0.11334774107234744,0.0,0.058564028678261465,0.027518781516929092,0.0470035333264725,0.09223697300264141
2024,00122,95541.0,0.194481950157524,0.31705759830857955,0.48846045153389644,1.0,0.06185825980469118,0.0334202070315362,0.020807820726180384,0.024146701416145947,0.006102092295454308,0.02350823206790802,0.0028888121330109587,0.026062109460859736,0.016568802922305607,0.02883578777697533,0.04735139887587528,0.016422268973529688,0.08651783004155283,0.07073403041626108,0.03240493610073162,0.05947184978176908,0.10402863692027506,0.0,0.14402193822547388,0.03411100993290839,0.06542740812844747,0.09530986696810793
2024,00123,109458.0,0.2602368031573754,0.30507591953077895,0.43468727731184564,1.0,0.07938204608160207,0.05688026457636719,0.03350143434011219,0.01437080889473588,0.008724807688793875,0.01356684755796744,0.011429041276105903,0.03931188218312047,0.02542527727530194,0.03260611376052915,0.05523579820570447,0.023342286539129165,0.061274644155749236,0.08297246432421568,0.025443549123864862,0.05980376034643425,0.08967823274680699,0.002585466571653054,0.1047433718869338,0.03140017175537649,0.050457709806501126,0.09786402090299476
2024,00124,60793.0,0.17906666885990163,0.295050416988798,0.5258829141513003,1.0,0.05990821311664172,0.03701084006382314,0.018110637737897454,0.006892240882996397,0.0010198542595364598,0.021745924695277415,0.0015133321270541017,0.03765236129159607,0.01858766634316451,0.041550836444985445,0.035859391706281975,0.01306071422696692,0.06865922063395456,0.07004095866300396,0.013948974388498675,0.0925764479463096,0.099748326287566,0.0028457223693517347,0.13164344579145626,0.0410573585774678,0.040399388087444275,0.14616814435872552
